corp_code,corp_name,corp_name_norm,stock_code,source
00135050,팜젠사이언스,팜젠사이언스,004720,DART:corpCode
00258360,위지트,위지트,036090,DART:corpCode
00135111,수산세보틱스,수산세보틱스,017550,DART:corpCode
00141477,영흥,영흥,012160,DART:corpCode
00260611,웰킵스하이텍,웰킵스하이텍,043590,DART:corpCode
00152880,코오롱글로벌,코오롱글로벌,003070,DART:corpCode
00261373,마크로젠,마크로젠,038290,DART:corpCode
00164830,HD한국조선해양,HD한국조선해양,009540,DART:corpCode
00264671,세중,세중,039310,DART:corpCode
01616747,비120프로젝트금융투자,비120프로젝트금융투자,,DART:corpCode
01015586,피에스오닉스,피에스오닉스,,DART:corpCode
01890950,케이로지스화성,케이로지스화성,,DART:corpCode
01861037,산양미트,산양미트,,DART:corpCode
01943298,대형선망수산업협동조합,대형선망수산업협동조합,,DART:corpCode
01759255,조이웍스,조이웍스,,DART:corpCode
01944677,에이치앤제이솔루션,에이치앤제이솔루션,,DART:corpCode
01945047,감마메모리제일차,감마메모리제일차,,DART:corpCode
01945083,대경케미칼,대경케미칼,,DART:corpCode
01945092,에코상무제사차,에코상무제사차,,DART:corpCode
01945108,에코상무제오차,에코상무제오차,,DART:corpCode
01945579,케이씨엠2508유동화전문유한회사,케이씨엠2508유동화전문유한회사,,DART:corpCode
01530067,디디아이에스씨49위탁관리부동산투자회사,디디아이에스씨49위탁관리부동산투자회사,,DART:corpCode
01877311,에이치엘제3호위탁관리부동산투자회사,에이치엘제3호위탁관리부동산투자회사,,DART:corpCode
01945658,도비마켓,도비마켓,,DART:corpCode
01594603,현대아이티씨,현대아이티씨,,DART:corpCode
01966156,진덕테크,진덕테크,,DART:corpCode
01308361,지에이건설,지에이건설,,DART:corpCode
01771141,그린웰건설,그린웰건설,,DART:corpCode
01554845,엑스오비스,엑스오비스,,DART:corpCode
01835449,엠리무진,엠리무진,,DART:corpCode
01154885,지에이산업,지에이산업,,DART:corpCode
01662542,지에이개발,지에이개발,,DART:corpCode
00152455,현대케피코,현대케피코,,DART:corpCode
01933802,부국산업개발,부국산업개발,,DART:corpCode
01937589,지알이파트너스자산운용,지알이파트너스자산운용,,DART:corpCode
01938074,한국투자2024사모투자,한국투자2024사모투자,,DART:corpCode
01938083,한국투자스페셜시츄에이션제1호기업재무안정사모투자,한국투자스페셜시츄에이션제1호기업재무안정사모투자,,DART:corpCode
00113508,노루홀딩스,노루홀딩스,000320,DART:corpCode
00148610,한화투자증권,한화투자증권,003530,DART:corpCode
01951376,펄프로젝트제1호사모투자,펄프로젝트제1호사모투자,,DART:corpCode
01950474,온유산업,온유산업,,DART:corpCode
00409706,김영사,김영사,,DART:corpCode
00969475,금호,금호,,DART:corpCode
01928794,토스인컴,토스인컴,,DART:corpCode
02010269,용인덕성데이터센터피에프브이,용인덕성데이터센터피에프브이,,DART:corpCode
02010278,제네시스제2호부동산일반사모투자회사,제네시스제2호부동산일반사모투자회사,,DART:corpCode
02008042,농업회사법인우전,농업회사법인우전,,DART:corpCode
02008024,평창한우마을,평창한우마을,,DART:corpCode
01371853,윈플러스마트서부,윈플러스마트서부,,DART:corpCode
02009643,우주이엔씨,우주이엔씨,,DART:corpCode
02001049,시에나원,시에나원,,DART:corpCode
02001030,에이치쓰리,에이치쓰리,,DART:corpCode
02001094,유에이이시에나,유에이이시에나,,DART:corpCode
02001076,지코어이엔지,지코어이엔지,,DART:corpCode
02016467,다올프라이빗에쿼티,다올프라이빗에쿼티,,DART:corpCode
00918499,농업회사법인제주우유,농업회사법인제주우유,,DART:corpCode
02012902,영보그린허브,영보그린허브,,DART:corpCode
01979017,스토브페이,스토브페이,,DART:corpCode
02008875,구례기픈물,구례기픈물,,DART:corpCode
02009272,순수유,순수유,,DART:corpCode
01070705,대한개발,대한개발,,DART:corpCode
02010339,다츠에너지,다츠에너지,,DART:corpCode
02015839,자연드벨롭,자연드벨롭,,DART:corpCode
02013831,주원케미칼,주원케미칼,,DART:corpCode
02017138,농업회사법인노다지,농업회사법인노다지,,DART:corpCode
02017192,덕산일반산업단지자산관리,덕산일반산업단지자산관리,,DART:corpCode
01431216,미스토코리아,미스토코리아,,DART:corpCode
01919644,네오테크,네오테크,,DART:corpCode
01912191,티앤피세라믹,티앤피세라믹,,DART:corpCode
01916276,티엘론,티엘론,,DART:corpCode
01913048,동주오시스,동주오시스,,DART:corpCode
01917053,코리아텍,코리아텍,,DART:corpCode
01922028,에이엔씨코퍼레이션,에이엔씨코퍼레이션,,DART:corpCode
01916957,에스비넷,에스비넷,,DART:corpCode
01912571,도성환경개발,도성환경개발,,DART:corpCode
01913084,휴나텍,휴나텍,,DART:corpCode
01915091,포지트,포지트,,DART:corpCode
01915471,성수프론티어,성수프론티어,,DART:corpCode
01584794,아이앤비코퍼레이션,아이앤비코퍼레이션,,DART:corpCode
01915037,앳홈,앳홈,,DART:corpCode
01829493,티맥스와플,티맥스와플,,DART:corpCode
01927555,비비엔그루,비비엔그루,,DART:corpCode
01918539,뉴런모터스,뉴런모터스,,DART:corpCode
01542178,티맥스에이아이,티맥스에이아이,,DART:corpCode
01915994,창안애,창안애,,DART:corpCode
01553138,티맥스비아이,티맥스비아이,,DART:corpCode
01911031,세인환경디자인,세인환경디자인,,DART:corpCode
01928606,바이오푸드랩,바이오푸드랩,,DART:corpCode
01927324,케이에스인터내셔널,케이에스인터내셔널,,DART:corpCode
01928420,비원영상기술연구소,비원영상기술연구소,,DART:corpCode
01922408,아이엘에프디,아이엘에프디,,DART:corpCode
01851030,다수주,다수주,,DART:corpCode
01924600,하이온산업,하이온산업,,DART:corpCode
01912906,청학개발,청학개발,,DART:corpCode
01928244,시그널파이낸셜랩,시그널파이낸셜랩,,DART:corpCode
01929395,지스,지스,,DART:corpCode
01651759,예스,예스,,DART:corpCode
01908392,유니원커뮤니케이션즈,유니원커뮤니케이션즈,,DART:corpCode
01568237,룰루레몬애틀라티카코리아,룰루레몬애틀라티카코리아,,DART:corpCode
00931588,에이시스,에이시스,,DART:corpCode
01950182,팔공신용협동조합,팔공신용협동조합,,DART:corpCode
01950270,세이프박스제이십차,세이프박스제이십차,,DART:corpCode
01936508,에스제이건설,에스제이건설,,DART:corpCode
01950289,티월드제일백일십오차유동화전문유한회사,티월드제일백일십오차유동화전문유한회사,,DART:corpCode
01950298,비티비청라제삼차,비티비청라제삼차,,DART:corpCode
01950304,만다린제이차,만다린제이차,,DART:corpCode
01950313,은평진관제삼차,은평진관제삼차,,DART:corpCode
01949061,리빙라인인터내셔날,리빙라인인터내셔날,,DART:corpCode
01087699,제이티비씨미디어컴,제이티비씨미디어컴,,DART:corpCode
01950410,다올랩터제일차,다올랩터제일차,,DART:corpCode
01949928,디더블유홀딩스,디더블유홀딩스,,DART:corpCode
01950553,렌탈서비스투자일호,렌탈서비스투자일호,,DART:corpCode
01950562,전력인프라투자일호,전력인프라투자일호,,DART:corpCode
01347874,에이블정보기술,에이블정보기술,,DART:corpCode
01641141,비트리플,비트리플,,DART:corpCode
01988802,명성바이오텍,명성바이오텍,,DART:corpCode
00534330,비티엑스코리아,비티엑스코리아,,DART:corpCode
01462313,디앤케이켐텍,디앤케이켐텍,,DART:corpCode
00930765,테크로스워터앤에너지,테크로스워터앤에너지,,DART:corpCode
00530820,네패스이앤씨,네패스이앤씨,,DART:corpCode
00410261,대덕강업,대덕강업,,DART:corpCode
00762270,조이크레디트,조이크레디트,,DART:corpCode
01530605,팬택씨앤아이,팬택씨앤아이,,DART:corpCode
01830189,바이에른오토,바이에른오토,,DART:corpCode
00112633,마스콤,마스콤,,DART:corpCode
01784853,에스알파테라퓨틱스,에스알파테라퓨틱스,,DART:corpCode
01914551,더그리트,더그리트,,DART:corpCode
01987195,코스메디슨,코스메디슨,,DART:corpCode
00868422,삼화,삼화,,DART:corpCode
01135701,디원,디원,,DART:corpCode
01907904,태강에스티,태강에스티,,DART:corpCode
01931105,엠케이커머스,엠케이커머스,,DART:corpCode
01935262,디에이치앤,디에이치앤,,DART:corpCode
01952843,에이비베타제일차,에이비베타제일차,,DART:corpCode
00494096,금강레미콘,금강레미콘,,DART:corpCode
01952171,해진해운,해진해운,,DART:corpCode
01951871,뉴월드아이앤티,뉴월드아이앤티,,DART:corpCode
00839800,계룡건기,계룡건기,,DART:corpCode
01951279,렌즈아이메디칼,렌즈아이메디칼,,DART:corpCode
01952700,웨스턴리조트,웨스턴리조트,,DART:corpCode
01952746,상일하이텍,상일하이텍,,DART:corpCode
01948132,금마운수,금마운수,,DART:corpCode
01949283,케이에스석재산업,케이에스석재산업,,DART:corpCode
01953639,동현플러스,동현플러스,,DART:corpCode
00165370,대동남,대동남,,DART:corpCode
01953648,디비덕소프라이빗유동화전문유한회사,DB덕소프라이빗유동화전문유한회사,,DART:corpCode
01918715,경일엔지니어링,경일엔지니어링,,DART:corpCode
01923878,와이어드,와이어드,,DART:corpCode
01922000,한일상사,한일상사,,DART:corpCode
01918672,예동,예동,,DART:corpCode
01912836,한성테크놀로지,한성테크놀로지,,DART:corpCode
01912827,코어웨이브테크,코어웨이브테크,,DART:corpCode
01912818,신우테크놀러지,신우테크놀러지,,DART:corpCode
01913923,슈매니아,슈매니아,,DART:corpCode
01914180,노트디자인,노트디자인,,DART:corpCode
01133943,한국몰드김제,한국몰드김제,,DART:corpCode
00106182,금용기계,금용기계,,DART:corpCode
01957811,와이케이위자즈,와이케이위자즈,,DART:corpCode
01948372,상상한우농업회사법인,상상한우농업회사법인,,DART:corpCode
01959466,볼트하나제일차,볼트하나제일차,,DART:corpCode
01959475,험블비파트너스,험블비파트너스,,DART:corpCode
01959402,이노버코리아,이노버코리아,,DART:corpCode
01910281,시러큐스미드코,시러큐스미드코,,DART:corpCode
01718726,세아이에스지인베스트먼트,세아이에스지인베스트먼트,,DART:corpCode
00956815,삼미홀딩스,삼미홀딩스,,DART:corpCode
00175571,경유산업,경유산업,,DART:corpCode
00244996,디피엘,디피엘,,DART:corpCode
00141583,삼양컴텍,삼양컴텍,484590,DART:corpCode
01961212,온고디아이,온고디아이,,DART:corpCode
00345037,지오영경동,지오영경동,,DART:corpCode
00533924,이브이첨단소재,이브이첨단소재,131400,DART:corpCode
00658755,동훈인베스트먼트,동훈인베스트먼트,,DART:corpCode
00250429,신영,신영,,DART:corpCode
01311338,엔에이치엔에듀,NH엔에듀,,DART:corpCode
01765797,에이아이오,에이아이오,,DART:corpCode
00135166,삼흥,삼흥,,DART:corpCode
01576704,럭스로보,럭스로보,,DART:corpCode
00102858,고려아연,고려아연,010130,DART:corpCode
00157636,케이피에프,케이피에프,024880,DART:corpCode
01596425,SK스퀘어,SK스퀘어,402340,DART:corpCode
01187148,케어랩스,케어랩스,263700,DART:corpCode
00570633,동화기업,동화기업,,DART:corpCode
01925113,옵티멈트레이딩,옵티멈트레이딩,,DART:corpCode
01929234,어반플레이,어반플레이,,DART:corpCode
01921348,비오글러벌,비오글러벌,,DART:corpCode
01907898,풍성에너지,풍성에너지,,DART:corpCode
01913561,오토다이렉트카,오토다이렉트카,,DART:corpCode
01920552,수양,수양,,DART:corpCode
01925292,지금이야,지금이야,,DART:corpCode
01920695,삼성금융파트너스,삼성금융파트너스,,DART:corpCode
01917105,케이비에이치케어,KB에이치케어,,DART:corpCode
01920109,우리강산시스템,우리강산시스템,,DART:corpCode
01910838,타이거메탈,타이거메탈,,DART:corpCode
01921296,에스더블유,에스더블유,,DART:corpCode
01916920,태향,태향,,DART:corpCode
00229845,한일후드,한일후드,,DART:corpCode
01917503,인티모,인티모,,DART:corpCode
01547766,클랩,클랩,,DART:corpCode
01580859,구보,구보,,DART:corpCode
00243562,LG경영개발원,LG경영개발원,,DART:corpCode
01976409,애드마이비지니스,애드마이비지니스,,DART:corpCode
01749993,디에스글로벌,디에스글로벌,,DART:corpCode
01153868,회계법인청,회계법인청,,DART:corpCode
00666903,마린텍,마린텍,,DART:corpCode
01980527,에식스솔루션즈,에식스솔루션즈,,DART:corpCode
01100255,쿠오니지티에스코리아,쿠오니지티에스코리아,,DART:corpCode
01981890,그린이노베이션제사차,그린이노베이션제사차,,DART:corpCode
01981915,신한밸류업제팔차,신한밸류업제팔차,,DART:corpCode
01983092,케이디비첨단전략이에스지제십일차,케이DB첨단전략이에스지제십일차,,DART:corpCode
01282036,태림판지,태림판지,,DART:corpCode
00613275,케이엠씨,케이엠씨,,DART:corpCode
00168128,경기색소,경기색소,,DART:corpCode
00612416,신앙촌식품,신앙촌식품,,DART:corpCode
01690235,유안타제12호기업인수목적,유안타제12호기업인수목적,446150,DART:corpCode
01071704,미성회계법인,미성회계법인,,DART:corpCode
00873798,포콘스,포콘스,,DART:corpCode
01992249,케이알에프제이차,케이알에프제이차,,DART:corpCode
01992258,신한챔피온제오차,신한챔피온제오차,,DART:corpCode
01159233,솔루엠,솔루엠,248070,DART:corpCode
01992267,우리챔피온제육차,우리챔피온제육차,,DART:corpCode
01992276,우리챔피온제칠차,우리챔피온제칠차,,DART:corpCode
01992285,크레딧유니온에어,크레딧유니온에어,,DART:corpCode
01992294,제이블루제일차,제이블루제일차,,DART:corpCode
01214716,르네상스자산운용,르네상스자산운용,,DART:corpCode
01878772,여주신용협동조합,여주신용협동조합,,DART:corpCode
00232007,상지건설,상지건설,042940,DART:corpCode
01432640,자양5구역피에프브이,자양5구역피에프브이,,DART:corpCode
01992577,디디아이방배피에프브이,디디아이방배피에프브이,,DART:corpCode
01999145,원투제이,원투제이,,DART:corpCode
00601669,더블유스코프코리아,더블유스코프코리아,,DART:corpCode
00469799,이엔플러스,이엔플러스,074610,DART:corpCode
00244747,파크시스템스,파크시스템스,140860,DART:corpCode
01067808,넵튠,넵튠,217270,DART:corpCode
01136001,나노실리칸첨단소재,나노실리칸첨단소재,286750,DART:corpCode
02002589,유안타케이바이오백신블록버스터사모투자,유안타케이바이오백신블록버스터사모투자,,DART:corpCode
02003393,제이에이치원,제이에이치원,,DART:corpCode
01502657,NC함안,NC함안,,DART:corpCode
01898059,떼제베레저,떼제베레저,,DART:corpCode
01966262,금호풍경채제일차유동화전문유한회사,금호풍경채제일차유동화전문유한회사,,DART:corpCode
01371455,보명금속,보명금속,,DART:corpCode
01316111,바로쿠브에너지코리아,바로쿠브에너지코리아,,DART:corpCode
01966299,지지일반사모부동산투자회사제23호,지지일반사모부동산투자회사제23호,,DART:corpCode
01966518,파이브스타제사차,파이브스타제사차,,DART:corpCode
01966916,넥스트에코제일차,넥스트에코제일차,,DART:corpCode
01795901,리뉴에너지그린,리뉴에너지그린,,DART:corpCode
00196769,제이에스건설,제이에스건설,,DART:corpCode
00331061,빅텍스,빅텍스,,DART:corpCode
01109690,도부,도부,227420,DART:corpCode
01086308,제이씨씨,제이씨씨,,DART:corpCode
00409788,비에이치아이,비에이치아이,083650,DART:corpCode
01957282,테라뷰,테라뷰,950250,DART:corpCode
01970371,와이앤제이바이오,와이앤제이바이오,,DART:corpCode
01970399,제주신용협동조합,제주신용협동조합,,DART:corpCode
01951446,유온로보틱스,유온로보틱스,,DART:corpCode
01951455,지원실업,지원실업,,DART:corpCode
00251428,신영자산운용,신영자산운용,,DART:corpCode
01950386,셀디랩,셀디랩,,DART:corpCode
01950614,대호축산,대호축산,,DART:corpCode
01951525,디비스테이션제사차,DB스테이션제사차,,DART:corpCode
01951534,케이비그랑스타제이차,KB그랑스타제이차,,DART:corpCode
01951543,에스프로젝트에이케이,에스프로젝트에이케이,,DART:corpCode
00176172,국제텍,국제텍,,DART:corpCode
01954416,한마음새마을금고,한마음새마을금고,,DART:corpCode
01774281,다운타우너,다운타우너,,DART:corpCode
01954063,미나트레이드,미나트레이드,,DART:corpCode
01955071,이신,이신,,DART:corpCode
01956195,하나어때제1차,하나어때제1차,,DART:corpCode
01949371,코리아인슈,코리아인슈,,DART:corpCode
01228773,교보스카이오호,교보스카이오호,,DART:corpCode
00155133,평화오일씰공업,평화오일씰공업,,DART:corpCode
01957176,디에스자은,디에스자은,,DART:corpCode
01556649,미션크리티컬엔지니어링,미션크리티컬엔지니어링,,DART:corpCode
00521266,수양물류,수양물류,,DART:corpCode
01838428,에스에프익스프레스코리아,에스에프익스프레스코리아,,DART:corpCode
01603743,윈플러스마트중부,윈플러스마트중부,,DART:corpCode
02006196,국제전자기술사,국제전자기술사,,DART:corpCode
01841945,페렉스,페렉스,,DART:corpCode
01828500,슈퍼어썸,슈퍼어썸,,DART:corpCode
00369684,에스비브이에이,에스비브이에이,,DART:corpCode
02006938,더리더스,더리더스,,DART:corpCode
00929103,신화푸드,신화푸드,,DART:corpCode
02003436,코넥스,코넥스,,DART:corpCode
02011675,엘에스웨어,엘에스웨어,,DART:corpCode
02009795,와이에스피전자,와이에스피전자,,DART:corpCode
01725124,롯데에어리퀴드에너하이,롯데에어리퀴드에너하이,,DART:corpCode
02012106,담가,담가,,DART:corpCode
01071713,세우인코퍼레이션,세우인코퍼레이션,,DART:corpCode
01022276,세종산업,세종산업,,DART:corpCode
02011639,누리에스앤티,누리에스앤티,,DART:corpCode
01969968,계양제일차피에프브이,계양제일차피에프브이,,DART:corpCode
02003348,포레스트에비뉴,포레스트에비뉴,,DART:corpCode
02015103,썬파워일렉트릭,썬파워일렉트릭,,DART:corpCode
00151988,춘천문화방송,춘천문화방송,,DART:corpCode
01705005,에코비트로직스,에코비트로직스,,DART:corpCode
01908189,세연이엔씨,세연이엔씨,,DART:corpCode
00117887,동우공영,동우공영,,DART:corpCode
00166227,화승인더스트리,화승인더스트리,006060,DART:corpCode
01924220,우산디앤씨,우산디앤씨,,DART:corpCode
01911855,옥현스틸,옥현스틸,,DART:corpCode
01917460,신화종합건설,신화종합건설,,DART:corpCode
01703803,윈드쏠라에너지,윈드쏠라에너지,,DART:corpCode
01917664,지티월드,지티월드,,DART:corpCode
01924114,마시모코리아,마시모코리아,,DART:corpCode
01919866,라온티엠디,라온티엠디,,DART:corpCode
01921366,신성통운,신성통운,,DART:corpCode
01911882,영주자원,영주자원,,DART:corpCode
01914685,세영알엔디,세영알엔디,,DART:corpCode
01909522,청용기업,청용기업,,DART:corpCode
01909300,우수기업,우수기업,,DART:corpCode
01916212,리스코시스템,리스코시스템,,DART:corpCode
01915921,이제이파트너스,이제이파트너스,,DART:corpCode
01925007,제이에이치코,제이에이치코,,DART:corpCode
01925478,이목,이목,,DART:corpCode
01929465,메인스트림제이십팔차,메인스트림제이십팔차,,DART:corpCode
01928183,해빗팩토리,해빗팩토리,,DART:corpCode
00126061,대한상선,대한상선,,DART:corpCode
01929632,아론컴퍼니,아론컴퍼니,,DART:corpCode
01949423,인투잇플러스,인투잇플러스,,DART:corpCode
01952366,케이비이글스제일차,KB이글스제일차,,DART:corpCode
01952551,에스아이제이십차,에스아이제이십차,,DART:corpCode
01952773,에스유영성제일차,에스유영성제일차,,DART:corpCode
01949627,다원기술,다원기술,,DART:corpCode
01952931,디비아레스제일차,DB아레스제일차,,DART:corpCode
01953569,애니온,애니온,,DART:corpCode
01954966,케이티에스제사차,KT에스제사차,,DART:corpCode
01954975,엘디제구차,엘디제구차,,DART:corpCode
01954984,케이티에스제칠차,KT에스제칠차,,DART:corpCode
01954993,엘디제일차,엘디제일차,,DART:corpCode
01955008,엘디제이차,엘디제이차,,DART:corpCode
01955017,엘디제삼차,엘디제삼차,,DART:corpCode
01724790,이스트청라,이스트청라,,DART:corpCode
01989120,시에나벨루토,시에나벨루토,,DART:corpCode
00867511,한창이지엠,한창이지엠,,DART:corpCode
01473036,페렌벨,페렌벨,,DART:corpCode
01729412,지앤에스이엔지,지앤에스이엔지,,DART:corpCode
00860350,한국금거래소,한국금거래소,,DART:corpCode
01989032,성성개발,성성개발,,DART:corpCode
01432844,코스텍기술,코스텍기술,,DART:corpCode
00977207,에버온,에버온,,DART:corpCode
00246569,에스피엘,에스피엘,,DART:corpCode
01989050,더스튜디오엠,더스튜디오엠,,DART:corpCode
01548242,키스인터내셔날,키스인터내셔날,,DART:corpCode
01544167,올에프엔비,올에프엔비,,DART:corpCode
01989838,경북대행복생활관,경북대행복생활관,,DART:corpCode
01442090,매그나칩반도체,매그나칩반도체,,DART:corpCode
01915985,더에스1호,더에스1호,,DART:corpCode
01915532,성원씨엔에프,성원씨엔에프,,DART:corpCode
01916975,이지엠앤씨,이지엠앤씨,,DART:corpCode
01914694,크라이치즈버거,크라이치즈버거,,DART:corpCode
01918052,아이작,아이작,,DART:corpCode
01908143,지유팜,지유팜,,DART:corpCode
00946146,나이스프라퍼티,나이스프라퍼티,,DART:corpCode
01922806,디에스오토,디에스오토,,DART:corpCode
01911776,경산씨앤엘,경산씨앤엘,,DART:corpCode
01908806,큐네츠,큐네츠,,DART:corpCode
01909452,화인메이크앤팩,화인메이크앤팩,,DART:corpCode
01906622,패러블엔터테인먼트,패러블엔터테인먼트,,DART:corpCode
01914481,토진종합건설,토진종합건설,,DART:corpCode
01923443,씨앤케이폴리머,씨앤케이폴리머,,DART:corpCode
01923975,아티스린넨,아티스린넨,,DART:corpCode
01923896,우현미트코리아,우현미트코리아,,DART:corpCode
00450588,상룡종합건설,상룡종합건설,,DART:corpCode
01912465,제이,제이,,DART:corpCode
01918274,유큐브,유큐브,,DART:corpCode
01925326,모토로싸,모토로싸,,DART:corpCode
01962123,연우아스클레스,연우아스클레스,,DART:corpCode
01956131,서울라인서비스,서울라인서비스,,DART:corpCode
01963496,신한솔루션제일차,신한솔루션제일차,,DART:corpCode
01706466,성산포수산업협동조합,성산포수산업협동조합,,DART:corpCode
01962910,비티티솔루션즈코리아,비티티솔루션즈코리아,,DART:corpCode
01962594,국제퍼스트금거래소(IFGE),국제퍼스트금거래소(IFGE),,DART:corpCode
01962558,삼삼환경,삼삼환경,,DART:corpCode
01962877,서주에코팩,서주에코팩,,DART:corpCode
01741803,에티버스이피에이,에티버스이피에이,,DART:corpCode
00974839,에티버스이앤엘,에티버스이앤엘,,DART:corpCode
00728638,한세실업,한세실업,105630,DART:corpCode
00348292,한빛소프트,한빛소프트,047080,DART:corpCode
01518506,타조이엔터테인먼트,타조이엔터테인먼트,476710,DART:corpCode
01745173,이노테크,이노테크,469610,DART:corpCode
01964972,블루이글스제일차,블루이글스제일차,,DART:corpCode
01962707,스톤팩토리플러스,스톤팩토리플러스,,DART:corpCode
01179334,대림투자운용,대림투자운용,,DART:corpCode
00969907,코나드,코나드,,DART:corpCode
01423305,행성테크놀러지,행성테크놀러지,,DART:corpCode
00115472,미주제강,미주제강,002670,DART:corpCode
00676566,메타넷엑스,메타넷엑스,,DART:corpCode
00104698,LS네트웍스,LS네트웍스,000680,DART:corpCode
00128175,원익큐브,원익큐브,014190,DART:corpCode
00112059,상상인증권,상상인증권,001290,DART:corpCode
00131896,선광,선광,003100,DART:corpCode
00112651,대창,대창,012800,DART:corpCode
00139153,에코플라스틱,에코플라스틱,038110,DART:corpCode
00115977,아이에스동서,아이에스동서,010780,DART:corpCode
00117300,TCC스틸,TCC스틸,002710,DART:corpCode
00155452,풍국주정,풍국주정,023900,DART:corpCode
00118345,디아이동일,디아이동일,001530,DART:corpCode
00198192,한국팩키지,한국팩키지,037230,DART:corpCode
00203209,에쎈테크,에쎈테크,043340,DART:corpCode
01923559,건원종합개발,건원종합개발,,DART:corpCode
01716126,서강에스앤티,서강에스앤티,,DART:corpCode
01925344,더미르,더미르,,DART:corpCode
01929058,유원트레이드,유원트레이드,,DART:corpCode
01922620,푸른농산,푸른농산,,DART:corpCode
01916814,신일석재,신일석재,,DART:corpCode
01924983,남양덕정,남양덕정,,DART:corpCode
01138337,나우시스템즈,나우시스템즈,,DART:corpCode
01920640,양산사지구에스피씨,양산사지구에스피씨,,DART:corpCode
01928457,허니문리조트,허니문리조트,,DART:corpCode
01924682,더드림에이치앤비,더드림에이치앤비,,DART:corpCode
01922435,크로커스,크로커스,,DART:corpCode
01913914,휘성,휘성,,DART:corpCode
01781908,안산그린에너지,안산그린에너지,,DART:corpCode
01926361,창영테크팩,창영테크팩,,DART:corpCode
01923267,한일식품,한일식품,,DART:corpCode
01908480,컵아이앤엠,컵아이앤엠,,DART:corpCode
00140061,티케이지애강,티케이지애강,022220,DART:corpCode
00268118,코맥스,코맥스,036690,DART:corpCode
00666301,송도국제화복합단지개발,송도국제화복합단지개발,,DART:corpCode
00495101,진영페이퍼,진영페이퍼,,DART:corpCode
00676991,신한스틸,신한스틸,,DART:corpCode
00219149,비브라운코리아,비브라운코리아,,DART:corpCode
01504956,바이포엠스튜디오,바이포엠스튜디오,,DART:corpCode
00101956,에스앤티저축은행,에스앤티저축은행,,DART:corpCode
00979074,SK인천석유화학,SK인천석유화학,,DART:corpCode
01373000,엔에이치인터내셔널,NH인터내셔널,,DART:corpCode
00529505,금원랜드,금원랜드,,DART:corpCode
01074367,에이프로젠파마,에이프로젠파마,,DART:corpCode
01986992,뉴스타송암제일차,뉴스타송암제일차,,DART:corpCode
01987016,뉴스타송암제이차,뉴스타송암제이차,,DART:corpCode
00432494,에실로코리아,에실로코리아,,DART:corpCode
00821227,엘엠에이티,엘엠에이티,,DART:corpCode
01832406,마스턴캐피탈,마스턴캐피탈,,DART:corpCode
00156859,다올투자증권,다올투자증권,030210,DART:corpCode
00307222,YBM넷,YBM넷,057030,DART:corpCode
00921776,중산넷,중산넷,,DART:corpCode
01187485,비에이엔터테인먼트,비에이엔터테인먼트,,DART:corpCode
01228515,앱튼,앱튼,270520,DART:corpCode
00248433,구리청과,구리청과,,DART:corpCode
00260055,대주회계법인,대주회계법인,,DART:corpCode
00258999,삼성전자서비스,삼성전자서비스,,DART:corpCode
01569102,라이콤,라이콤,388790,DART:corpCode
00668789,일신정밀,일신정밀,,DART:corpCode
00263089,제씨콤,제씨콤,,DART:corpCode
00428640,상록회계법인,상록회계법인,,DART:corpCode
01803705,두산모트롤,두산모트롤,,DART:corpCode
01364297,코퍼스코리아,코퍼스코리아,322780,DART:corpCode
01995015,티에스에너지코리아,티에스에너지코리아,,DART:corpCode
02003764,노바디스턴일차,노바디스턴일차,,DART:corpCode
02003773,라인먼스선월제육차,라인먼스선월제육차,,DART:corpCode
02003782,제이와이에스제사차,제이와이에스제사차,,DART:corpCode
02003791,제이와이에스제삼차,제이와이에스제삼차,,DART:corpCode
01808287,두산지오솔루션,두산지오솔루션,,DART:corpCode
02003807,퍼스트영종제일차,퍼스트영종제일차,,DART:corpCode
02003825,노아상품권,노아상품권,,DART:corpCode
02002242,수인피니티,수인피니티,,DART:corpCode
02002987,정읍그린파워,정읍그린파워,,DART:corpCode
00416399,아이디에이,아이디에이,,DART:corpCode
01992540,쓰리디랩스,쓰리디랩스,,DART:corpCode
00940267,부산산성터널,부산산성터널,,DART:corpCode
01222113,인스웨이브,인스웨이브,450520,DART:corpCode
01383779,에스켐,에스켐,475660,DART:corpCode
00926416,지에스알테크,GS알테크,,DART:corpCode
01366994,성남교통,성남교통,,DART:corpCode
01918229,대대양기업,대대양기업,,DART:corpCode
01140864,신다모아,신다모아,,DART:corpCode
01916984,태강,태강,,DART:corpCode
01016910,유닛폼,유닛폼,,DART:corpCode
01914861,천일산업,천일산업,,DART:corpCode
01957228,브이엘제삼차,브이엘제삼차,,DART:corpCode
01957237,하나린제칠차,하나린제칠차,,DART:corpCode
01957246,브이엘제사차,브이엘제사차,,DART:corpCode
01957255,오에스와이제일차,오에스와이제일차,,DART:corpCode
01956812,선명디엔씨,선명디엔씨,,DART:corpCode
00252135,주성엔지니어링,주성엔지니어링,036930,DART:corpCode
01958139,에이치엔드림,에이치엔드림,,DART:corpCode
01955761,스텔라홀딩스,스텔라홀딩스,,DART:corpCode
01958555,씨디앰에스,씨디앰에스,,DART:corpCode
01953499,투어파크,투어파크,,DART:corpCode
01956168,넥스트스터디,넥스트스터디,,DART:corpCode
01958564,회계법인브릿지,회계법인브릿지,,DART:corpCode
